VAR,Variable,UNIT,Measure,COU,Country,TIME_PERIOD,Year,Value,OBS_STATUS
HOSPTHOS,Hospitals,NBMILPNB,Per million population,EST,Estonia,2004,,36.7,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,EST,Estonia,2004,,17.61,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,EST,Estonia,2004,,24.95,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,EST,Estonia,2004,,3.67,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,ISR,Israel,2004,,13.22,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,ISR,Israel,2004,,6.9,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,ISR,Israel,2004,,5.73,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,ISR,Israel,2004,,3.67,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,SVN,Slovenia,2004,,14.52,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,LTU,Lithuania,2004,,104.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,LVA,Latvia,2004,,119.0,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,LTU,Lithuania,2004,,24.58,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,LVA,Latvia,2004,,37.12,A
HOSPGHOS,General hospitals,NOMBRENB,Number,LTU,Lithuania,2004,,83.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,LVA,Latvia,2004,,84.0,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,LVA,Latvia,2004,,52.58,A
HOSPTHOS,Hospitals,NOMBRENB,Number,LTU,Lithuania,2004,,114.0,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,LTU,Lithuania,2004,,30.8,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,LTU,Lithuania,2004,,33.76,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,CRI,Costa Rica,2004,,29.0,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,CRI,Costa Rica,2004,,6.98,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,CRI,Costa Rica,2004,,8.91,A
HOSPTHOS,Hospitals,NOMBRENB,Number,CRI,Costa Rica,2004,,37.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,ROU,Romania,2004,,445.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,BGR,Bulgaria,2004,,140.0,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,BGR,Bulgaria,2004,,39.26,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,BGR,Bulgaria,2004,,33.56,A
HOSPTHOS,Hospitals,NOMBRENB,Number,HRV,Croatia,2004,,78.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,BGR,Bulgaria,2004,,303.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,ROU,Romania,2004,,436.0,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,BGR,Bulgaria,2004,,18.14,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,ROU,Romania,2004,,20.74,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,HRV,Croatia,2004,,11.84,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,BGR,Bulgaria,2004,,259.0,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,ROU,Romania,2004,,20.32,A
HOSPGHOS,General hospitals,NOMBRENB,Number,HRV,Croatia,2004,,51.0,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,HRV,Croatia,2004,,18.1,A
HOSPTHOS,Hospitals,NOMBRENB,Number,AUS,Australia,2005,,1302.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,AUS,Australia,2005,,1018.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,AUS,Australia,2005,,755.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,AUT,Austria,2005,,264.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,AUT,Austria,2005,,135.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,AUT,Austria,2005,,162.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,AUT,Austria,2005,,40.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,BEL,Belgium,2005,,214.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,BEL,Belgium,2005,,147.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,BEL,Belgium,2005,,57.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,BEL,Belgium,2005,,157.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,CAN,Canada,2005,,737.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,CZE,Czechia,2005,,262.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,FIN,Finland,2005,,369.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,FIN,Finland,2005,,145.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,FIN,Finland,2005,,313.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,FRA,France,2005,,2924.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,FRA,France,2005,,2056.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,FRA,France,2005,,1022.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,FRA,France,2005,,820.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,DEU,Germany,2005,,3409.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,DEU,Germany,2005,,1846.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,DEU,Germany,2005,,979.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,DEU,Germany,2005,,1134.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,GRC,Greece,2005,,317.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,GRC,Greece,2005,,181.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,GRC,Greece,2005,,141.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,GRC,Greece,2005,,6.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,HUN,Hungary,2005,,182.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,HUN,Hungary,2005,,137.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,ISL,Iceland,2005,,9.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,ISL,Iceland,2005,,20.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,IRL,Ireland,2005,,179.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,IRL,Ireland,2005,,54.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,ITA,Italy,2005,,1295.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,ITA,Italy,2005,,1123.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,JPN,Japan,2005,,9026.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,JPN,Japan,2005,,7952.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,JPN,Japan,2005,,1656.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,KOR,Korea,2005,,1636.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,KOR,Korea,2005,,1084.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,LUX,Luxembourg,2005,,14.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,LUX,Luxembourg,2005,,6.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,MEX,Mexico,2005,,4243.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,MEX,Mexico,2005,,1071.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,NLD,Netherlands,2005,,198.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,NLD,Netherlands,2005,,105.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,NLD,Netherlands,2005,,198.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,POL,Poland,2005,,874.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,POL,Poland,2005,,824.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,PRT,Portugal,2005,,222.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,PRT,Portugal,2005,,160.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,PRT,Portugal,2005,,129.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,PRT,Portugal,2005,,53.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,ESP,Spain,2005,,751.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,ESP,Spain,2005,,544.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,ESP,Spain,2005,,296.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,ESP,Spain,2005,,140.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,CHE,Switzerland,2005,,337.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,CHE,Switzerland,2005,,192.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,TUR,Türkiye,2005,,1196.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,TUR,Türkiye,2005,,983.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,TUR,Türkiye,2005,,885.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,USA,United States,2005,,4700.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,USA,United States,2005,,5756.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,CHL,Chile,2005,,401.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,CHL,Chile,2005,,279.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,CHL,Chile,2005,,219.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,EST,Estonia,2005,,53.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,EST,Estonia,2005,,25.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,EST,Estonia,2005,,35.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,SVN,Slovenia,2005,,29.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,EST,Estonia,2005,,8.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,ISR,Israel,2005,,87.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,ISR,Israel,2005,,47.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,ISR,Israel,2005,,38.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,ISR,Israel,2005,,24.0,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,AUS,Australia,2005,,64.53,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,AUS,Australia,2005,,50.45,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,AUS,Australia,2005,,37.42,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,AUT,Austria,2005,,32.09,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,AUT,Austria,2005,,16.41,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,AUT,Austria,2005,,4.86,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,AUT,Austria,2005,,19.69,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,BEL,Belgium,2005,,20.42,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,BEL,Belgium,2005,,14.03,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,BEL,Belgium,2005,,5.44,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,BEL,Belgium,2005,,14.98,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,CAN,Canada,2005,,22.86,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,CZE,Czechia,2005,,25.66,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,FIN,Finland,2005,,70.34,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,FIN,Finland,2005,,27.64,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,FIN,Finland,2005,,59.66,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,FRA,France,2005,,46.41,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,FRA,France,2005,,32.63,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,FRA,France,2005,,16.22,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,FRA,France,2005,,13.02,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,DEU,Germany,2005,,41.34,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,DEU,Germany,2005,,22.38,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,DEU,Germany,2005,,11.87,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,DEU,Germany,2005,,13.75,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,GRC,Greece,2005,,28.85,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,GRC,Greece,2005,,16.47,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,GRC,Greece,2005,,12.83,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,GRC,Greece,2005,,0.55,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,HUN,Hungary,2005,,18.04,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,HUN,Hungary,2005,,13.58,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,ISL,Iceland,2005,,67.4,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,ISL,Iceland,2005,,30.33,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,IRL,Ireland,2005,,43.03,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,IRL,Ireland,2005,,12.98,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,ITA,Italy,2005,,22.34,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,ITA,Italy,2005,,19.37,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,JPN,Japan,2005,,70.64,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,JPN,Japan,2005,,62.24,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,JPN,Japan,2005,,12.96,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,KOR,Korea,2005,,33.95,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,KOR,Korea,2005,,22.5,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,LUX,Luxembourg,2005,,30.1,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,LUX,Luxembourg,2005,,12.9,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,MEX,Mexico,2005,,40.15,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,MEX,Mexico,2005,,10.14,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,NLD,Netherlands,2005,,12.13,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,NLD,Netherlands,2005,,6.43,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,NLD,Netherlands,2005,,12.13,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,POL,Poland,2005,,22.9,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,POL,Poland,2005,,21.59,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,PRT,Portugal,2005,,21.14,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,PRT,Portugal,2005,,15.23,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,PRT,Portugal,2005,,12.28,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,PRT,Portugal,2005,,5.05,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,ESP,Spain,2005,,17.2,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,ESP,Spain,2005,,12.46,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,ESP,Spain,2005,,6.78,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,ESP,Spain,2005,,3.21,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,CHE,Switzerland,2005,,45.31,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,CHE,Switzerland,2005,,25.82,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,TUR,Türkiye,2005,,17.48,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,TUR,Türkiye,2005,,14.36,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,USA,United States,2005,,19.48,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,USA,United States,2005,,15.9,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,CHL,Chile,2005,,24.78,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,TUR,Türkiye,2005,,12.93,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,CHL,Chile,2005,,17.24,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,CHL,Chile,2005,,13.53,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,EST,Estonia,2005,,39.12,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,EST,Estonia,2005,,18.45,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,EST,Estonia,2005,,25.83,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,EST,Estonia,2005,,5.91,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,ISR,Israel,2005,,12.55,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,ISR,Israel,2005,,6.78,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,ISR,Israel,2005,,5.48,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,ISR,Israel,2005,,3.46,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,SVN,Slovenia,2005,,14.5,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,LTU,Lithuania,2005,,101.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,LVA,Latvia,2005,,109.0,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,LTU,Lithuania,2005,,24.98,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,LVA,Latvia,2005,,33.05,A
HOSPGHOS,General hospitals,NOMBRENB,Number,LTU,Lithuania,2005,,83.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,LVA,Latvia,2005,,74.0,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,LVA,Latvia,2005,,48.69,A
HOSPTHOS,Hospitals,NOMBRENB,Number,LTU,Lithuania,2005,,113.0,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,LTU,Lithuania,2005,,30.4,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,LTU,Lithuania,2005,,34.01,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,CRI,Costa Rica,2005,,29.0,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,CRI,Costa Rica,2005,,6.88,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,CRI,Costa Rica,2005,,9.01,A
HOSPTHOS,Hospitals,NOMBRENB,Number,CRI,Costa Rica,2005,,38.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,ROU,Romania,2005,,455.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,BGR,Bulgaria,2005,,141.0,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,BGR,Bulgaria,2005,,40.21,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,BGR,Bulgaria,2005,,34.08,A
HOSPTHOS,Hospitals,NOMBRENB,Number,HRV,Croatia,2005,,78.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,BGR,Bulgaria,2005,,308.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,ROU,Romania,2005,,443.0,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,BGR,Bulgaria,2005,,18.41,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,ROU,Romania,2005,,21.34,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,HRV,Croatia,2005,,11.83,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,BGR,Bulgaria,2005,,261.0,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,ROU,Romania,2005,,20.78,A
HOSPGHOS,General hospitals,NOMBRENB,Number,HRV,Croatia,2005,,51.0,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,HRV,Croatia,2005,,18.09,A
HOSPTHOS,Hospitals,NOMBRENB,Number,AUS,Australia,2006,,1315.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,AUS,Australia,2006,,1018.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,AUS,Australia,2006,,758.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,AUT,Austria,2006,,264.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,AUT,Austria,2006,,131.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,AUT,Austria,2006,,159.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,AUT,Austria,2006,,40.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,BEL,Belgium,2006,,211.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,BEL,Belgium,2006,,146.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,BEL,Belgium,2006,,55.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,BEL,Belgium,2006,,156.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,CAN,Canada,2006,,732.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,CAN,Canada,2006,,606.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,CAN,Canada,2006,,725.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,CZE,Czechia,2006,,257.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,FIN,Finland,2006,,350.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,FIN,Finland,2006,,131.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,FIN,Finland,2006,,290.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,FRA,France,2006,,2883.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,FRA,France,2006,,2023.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,FRA,France,2006,,1012.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,FRA,France,2006,,804.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,DEU,Germany,2006,,3359.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,DEU,Germany,2006,,1809.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,DEU,Germany,2006,,946.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,DEU,Germany,2006,,1121.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,GRC,Greece,2006,,317.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,GRC,Greece,2006,,184.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,GRC,Greece,2006,,141.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,GRC,Greece,2006,,6.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,HUN,Hungary,2006,,182.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,HUN,Hungary,2006,,136.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,IRL,Ireland,2006,,178.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,IRL,Ireland,2006,,53.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,ITA,Italy,2006,,1283.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,ITA,Italy,2006,,1120.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,JPN,Japan,2006,,8943.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,JPN,Japan,2006,,7870.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,JPN,Japan,2006,,1643.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,KOR,Korea,2006,,1895.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,KOR,Korea,2006,,1145.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,LUX,Luxembourg,2006,,14.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,LUX,Luxembourg,2006,,6.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,MEX,Mexico,2006,,4245.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,MEX,Mexico,2006,,1114.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,NLD,Netherlands,2006,,193.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,NLD,Netherlands,2006,,104.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,NLD,Netherlands,2006,,193.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,POL,Poland,2006,,835.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,POL,Poland,2006,,785.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,PRT,Portugal,2006,,221.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,PRT,Portugal,2006,,160.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,PRT,Portugal,2006,,127.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,PRT,Portugal,2006,,49.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,SVK,Slovak Republic,2006,,149.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,SVK,Slovak Republic,2006,,79.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,ESP,Spain,2006,,746.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,ESP,Spain,2006,,548.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,ESP,Spain,2006,,289.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,ESP,Spain,2006,,140.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,CHE,Switzerland,2006,,333.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,CHE,Switzerland,2006,,180.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,TUR,Türkiye,2006,,1203.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,TUR,Türkiye,2006,,990.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,TUR,Türkiye,2006,,855.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,USA,United States,2006,,4666.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,USA,United States,2006,,5747.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,USA,United States,2006,,1594.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,USA,United States,2006,,3067.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,CHL,Chile,2006,,408.0,A
