VAR,Variable,UNIT,Measure,COU,Country,TIME_PERIOD,Year,Value,OBS_STATUS
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),DEU,Germany,2006,,0.24,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),HUN,Hungary,2006,,0.2,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),ISL,Iceland,2006,,0.79,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),ISL,Iceland,2006,,0.79,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),ISL,Iceland,2006,,1.31,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),ITA,Italy,2006,,0.27,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),JPN,Japan,2006,,0.18,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),JPN,Japan,2006,,0.2,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),KOR,Korea,2006,,0.03,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),KOR,Korea,2006,,0.18,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),LUX,Luxembourg,2006,,0.6,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),LUX,Luxembourg,2006,,0.33,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),LUX,Luxembourg,2006,,0.34,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),NLD,Netherlands,2006,,0.14,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),NLD,Netherlands,2006,,0.16,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),NLD,Netherlands,2006,,0.19,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),NZL,New Zealand,2006,,0.55,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),NZL,New Zealand,2006,,0.56,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),NZL,New Zealand,2006,,0.65,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),NOR,Norway,2006,,0.5,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),NOR,Norway,2006,,0.55,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),NOR,Norway,2006,,0.76,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),POL,Poland,2006,,0.55,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),POL,Poland,2006,,0.56,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),POL,Poland,2006,,0.87,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),PRT,Portugal,2006,,0.16,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),SVK,Slovak Republic,2006,,0.29,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),ESP,Spain,2006,,0.15,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),SWE,Sweden,2006,,0.73,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),SWE,Sweden,2006,,0.76,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),SWE,Sweden,2006,,1.07,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),TUR,Türkiye,2006,,0.64,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),GBR,United Kingdom,2006,,0.48,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),EST,Estonia,2006,,0.31,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),EST,Estonia,2006,,0.38,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),ISR,Israel,2006,,0.21,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),ISR,Israel,2006,,0.27,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),SVN,Slovenia,2006,,0.04,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),SVN,Slovenia,2006,,0.04,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,AUT,Austria,2006,,22.29,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,AUT,Austria,2006,,22.29,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,BEL,Belgium,2006,,40.78,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,BEL,Belgium,2006,,50.46,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,BEL,Belgium,2006,,69.01,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,CAN,Canada,2006,,1.77,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,CZE,Czechia,2006,,39.93,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,CZE,Czechia,2006,,52.38,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,DNK,Denmark,2006,,21.28,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,DNK,Denmark,2006,,23.11,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,DNK,Denmark,2006,,35.64,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,FIN,Finland,2006,,101.92,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,FRA,France,2006,,21.96,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,DEU,Germany,2006,,28.24,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,DEU,Germany,2006,,29.73,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,HUN,Hungary,2006,,19.77,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,ISL,Iceland,2006,,54.36,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,ISL,Iceland,2006,,54.36,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,ISL,Iceland,2006,,89.92,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,ITA,Italy,2006,,27.87,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,JPN,Japan,2006,,21.23,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,JPN,Japan,2006,,23.59,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,KOR,Korea,2006,,2.95,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,KOR,Korea,2006,,19.13,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,LUX,Luxembourg,2006,,27.93,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,LUX,Luxembourg,2006,,28.84,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,LUX,Luxembourg,2006,,51.32,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,NLD,Netherlands,2006,,12.46,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,NLD,Netherlands,2006,,14.27,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,NLD,Netherlands,2006,,17.02,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,NZL,New Zealand,2006,,38.62,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,NZL,New Zealand,2006,,39.84,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,NZL,New Zealand,2006,,46.05,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,NOR,Norway,2006,,39.8,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,NOR,Norway,2006,,44.1,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,NOR,Norway,2006,,60.84,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,POL,Poland,2006,,56.27,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,POL,Poland,2006,,56.74,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,POL,Poland,2006,,88.36,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,ESP,Spain,2006,,14.27,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,PRT,Portugal,2006,,16.06,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,SVK,Slovak Republic,2006,,28.79,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,SWE,Sweden,2006,,64.91,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,SWE,Sweden,2006,,91.88,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,SWE,Sweden,2006,,62.18,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,TUR,Türkiye,2006,,35.44,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,GBR,United Kingdom,2006,,39.11,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,EST,Estonia,2006,,27.76,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,EST,Estonia,2006,,34.75,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,ISR,Israel,2006,,10.06,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,ISR,Israel,2006,,12.97,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,SVN,Slovenia,2006,,3.86,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,SVN,Slovenia,2006,,4.07,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,LVA,Latvia,2006,,23.61,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,LTU,Lithuania,2006,,32.7,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),LTU,Lithuania,2006,,0.3,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),LVA,Latvia,2006,,0.24,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),LTU,Lithuania,2006,,0.41,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),LVA,Latvia,2006,,499.0,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,LTU,Lithuania,2006,,32.8,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),LTU,Lithuania,2006,,1325.0,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),LVA,Latvia,2006,,0.22,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),LTU,Lithuania,2006,,971.0,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),LTU,Lithuania,2006,,0.3,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),LVA,Latvia,2006,,540.0,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,LVA,Latvia,2006,,21.82,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,LTU,Lithuania,2006,,44.75,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),LTU,Lithuania,2006,,968.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),BGR,Bulgaria,2006,,3429.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),HRV,Croatia,2006,,1517.0,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,HRV,Croatia,2006,,36.6,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,BGR,Bulgaria,2006,,46.35,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),BGR,Bulgaria,2006,,0.45,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),HRV,Croatia,2006,,0.35,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),AUT,Austria,2007,,1785.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),AUT,Austria,2007,,1785.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),BEL,Belgium,2007,,5133.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),BEL,Belgium,2007,,6434.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),BEL,Belgium,2007,,8699.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),CAN,Canada,2007,,639.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),CZE,Czechia,2007,,4322.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),CZE,Czechia,2007,,5721.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),DNK,Denmark,2007,,1420.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),DNK,Denmark,2007,,1539.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),DNK,Denmark,2007,,2409.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),FIN,Finland,2007,,6076.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),FRA,France,2007,,18755.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),DEU,Germany,2007,,20000.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),DEU,Germany,2007,,20000.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),HUN,Hungary,2007,,1599.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),ISL,Iceland,2007,,245.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),ISL,Iceland,2007,,245.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),ISL,Iceland,2007,,416.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),ITA,Italy,2007,,15947.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),KOR,Korea,2007,,1331.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),KOR,Korea,2007,,8587.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),LUX,Luxembourg,2007,,164.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),LUX,Luxembourg,2007,,164.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),LUX,Luxembourg,2007,,300.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),NLD,Netherlands,2007,,2359.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),NLD,Netherlands,2007,,2765.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),NLD,Netherlands,2007,,3350.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),NZL,New Zealand,2007,,2444.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),NZL,New Zealand,2007,,2511.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),NZL,New Zealand,2007,,2728.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),NOR,Norway,2007,,2383.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),NOR,Norway,2007,,2684.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),NOR,Norway,2007,,3647.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),POL,Poland,2007,,21855.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),POL,Poland,2007,,21901.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),POL,Poland,2007,,32770.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),PRT,Portugal,2007,,1895.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),SVK,Slovak Republic,2007,,1659.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),ESP,Spain,2007,,7057.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),SWE,Sweden,2007,,6637.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),SWE,Sweden,2007,,6946.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),SWE,Sweden,2007,,9925.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),TUR,Türkiye,2007,,47175.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),GBR,United Kingdom,2007,,29466.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),EST,Estonia,2007,,400.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),EST,Estonia,2007,,550.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),ISR,Israel,2007,,1495.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),ISR,Israel,2007,,1951.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),SVN,Slovenia,2007,,82.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),SVN,Slovenia,2007,,75.0,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),AUT,Austria,2007,,0.22,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),AUT,Austria,2007,,0.22,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),BEL,Belgium,2007,,0.48,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),BEL,Belgium,2007,,0.61,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),BEL,Belgium,2007,,0.82,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),CAN,Canada,2007,,0.02,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),CZE,Czechia,2007,,0.42,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),CZE,Czechia,2007,,0.56,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),DNK,Denmark,2007,,0.26,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),DNK,Denmark,2007,,0.28,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),DNK,Denmark,2007,,0.44,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),FIN,Finland,2007,,1.15,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),FRA,France,2007,,0.29,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),DEU,Germany,2007,,0.24,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),DEU,Germany,2007,,0.24,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),HUN,Hungary,2007,,0.16,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),ISL,Iceland,2007,,0.79,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),ISL,Iceland,2007,,0.79,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),ISL,Iceland,2007,,1.34,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),ITA,Italy,2007,,0.27,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),KOR,Korea,2007,,0.03,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),KOR,Korea,2007,,0.18,A
