STRUCTURE_ID,STRUCTURE_NAME,Variable,UNIT,Measure,Country,Year,Value
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,United Kingdom,,40.57
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,Estonia,,33.24
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,MILBIRNB,Per 1 000 live births,Israel,,10.09
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,Israel,,12.84
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,Slovenia,,3.36
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,MILBIRNB,Per 1 000 live births,Slovenia,,3.58
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,Lithuania,,34.5
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Lithuania,,0.31
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Lithuania,,0.39
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,MILBIRNB,Per 1 000 live births,Lithuania,,34.63
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),Lithuania,,1305.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),Lithuania,,1022.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Lithuania,,0.31
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,Lithuania,,44.22
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Lithuania,,1018.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Bulgaria,,3455.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Croatia,,1510.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,Croatia,,35.54
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,Bulgaria,,48.61
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Bulgaria,,0.45
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Croatia,,0.35
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Austria,,1737.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),Austria,,1737.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Belgium,,4997.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),Belgium,,6183.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),Belgium,,8456.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),Canada,,626.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Czechia,,4226.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),Czechia,,5543.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Denmark,,1383.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),Denmark,,1502.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),Denmark,,2316.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),Finland,,5997.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),France,,18237.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Germany,,19000.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),Germany,,20000.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Hungary,,1974.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Iceland,,240.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),Iceland,,240.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),Iceland,,397.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),Italy,,15608.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Japan,,23202.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),Japan,,25775.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Korea,,1321.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),Korea,,8572.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Luxembourg,,154.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),Luxembourg,,159.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),Luxembourg,,283.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Netherlands,,2305.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),Netherlands,,2640.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),Netherlands,,3150.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),New Zealand,,2286.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),New Zealand,,2358.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),New Zealand,,2726.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Norway,,2330.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),Norway,,2582.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),Norway,,3562.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Poland,,21059.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),Poland,,21234.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),Poland,,33069.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),Portugal,,1694.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),Slovak Republic,,1552.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),Spain,,6868.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Sweden,,6586.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),Sweden,,6875.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),Sweden,,9731.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),Türkiye,,44483.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),United Kingdom,,29274.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Estonia,,413.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),Estonia,,517.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),Israel,,1491.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),Israel,,1922.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Slovenia,,73.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),Slovenia,,77.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Austria,,0.21
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Austria,,0.21
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Belgium,,0.47
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Belgium,,0.59
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Belgium,,0.8
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Canada,,0.02
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Czechia,,0.41
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Czechia,,0.54
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Denmark,,0.25
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Denmark,,0.43
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Denmark,,0.28
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Finland,,1.14
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),France,,0.29
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Germany,,0.23
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Germany,,0.24
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Hungary,,0.2
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Iceland,,0.79
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Iceland,,0.79
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Iceland,,1.31
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Italy,,0.27
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Japan,,0.18
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Japan,,0.2
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Korea,,0.03
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Korea,,0.18
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Luxembourg,,0.6
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Luxembourg,,0.33
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Luxembourg,,0.34
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Netherlands,,0.14
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Netherlands,,0.16
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Netherlands,,0.19
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),New Zealand,,0.55
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),New Zealand,,0.56
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),New Zealand,,0.65
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Norway,,0.5
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Norway,,0.55
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Norway,,0.76
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Poland,,0.55
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Poland,,0.56
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Poland,,0.87
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Portugal,,0.16
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Slovak Republic,,0.29
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Spain,,0.15
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Sweden,,0.73
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Sweden,,0.76
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Sweden,,1.07
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Türkiye,,0.64
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),United Kingdom,,0.48
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Estonia,,0.31
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Estonia,,0.38
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Israel,,0.21
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Israel,,0.27
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Slovenia,,0.04
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Slovenia,,0.04
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,Austria,,22.29
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,MILBIRNB,Per 1 000 live births,Austria,,22.29
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,Belgium,,40.78
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,MILBIRNB,Per 1 000 live births,Belgium,,50.46
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,Belgium,,69.01
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,Canada,,1.77
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,Czechia,,39.93
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,Czechia,,52.38
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,Denmark,,21.28
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,MILBIRNB,Per 1 000 live births,Denmark,,23.11
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,Denmark,,35.64
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,Finland,,101.92
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,MILBIRNB,Per 1 000 live births,France,,21.96
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,Germany,,28.24
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,MILBIRNB,Per 1 000 live births,Germany,,29.73
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,Hungary,,19.77
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,Iceland,,54.36
